OPC-N3 Iss1.1 FirmwareVer=1.17a_02c.......................BS
 OPC-N3 177091518                                           
Config info:
LaserDAC,53
FanDAC,255
ToFtoSFRfactor,62
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
42,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0.680,3.880,25.075,46.589,2.392,5.805,6.175,13,0,44,6,0,585
41,6,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,51,0,0.680,3.870,25.088,46.639,2.437,11.371,18.646,5,0,43,8,0,584
50,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,36,0,0.680,3.940,25.075,46.636,1.885,6.519,32.366,5,0,37,3,0,585
41,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,40,0,0.680,4.010,25.061,46.682,2.175,7.631,8.858,5,0,45,6,0,584
42,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,33,0,0.680,3.910,25.075,46.685,2.381,6.305,7.265,4,0,41,9,0,585
62,4,6,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,37,0,0.680,3.950,25.088,46.806,3.886,15.133,42.694,13,0,51,8,0,585
44,8,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,0,0,0.680,3.860,25.088,46.854,2.615,6.734,32.505,8,0,36,12,0,584
36,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.860,25.075,46.886,1.609,2.700,2.813,7,0,43,7,0,585
44,10,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,0,0,0.680,3.850,25.101,46.925,2.199,8.638,15.113,8,0,46,7,0,585
40,5,2,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,33,42,0.680,3.900,25.101,47.021,2.227,11.318,23.189,10,0,39,2,0,584
32,0,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,0.680,3.900,25.088,46.947,2.508,10.247,12.241,3,0,46,5,0,585
38,6,4,1,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,33,0,0.680,3.970,25.061,46.946,2.746,18.658,51.011,5,0,49,6,0,584
48,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,0,0.680,3.960,25.088,46.947,1.942,5.600,8.803,8,0,46,10,0,585
37,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,50,0,0.680,3.950,25.088,46.934,1.419,5.346,6.376,6,0,48,6,0,585
46,4,3,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,44,37,0.680,3.920,25.101,46.902,2.869,13.642,27.891,8,0,43,10,0,585
43,8,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,44,0,0.680,3.870,25.117,46.915,2.277,10.229,15.073,8,0,42,6,0,585
39,6,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,0,47,0.680,3.750,25.101,46.914,2.152,6.698,17.255,7,0,37,8,0,585
58,4,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,36,0,0.680,3.810,25.088,46.947,2.903,13.315,19.067,5,0,34,12,0,584
41,4,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,36,0,0.680,3.860,25.075,46.970,2.617,7.295,8.366,10,0,40,3,0,585
39,5,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,33,0,0.680,3.910,25.101,46.961,2.335,8.484,12.482,4,0,43,11,0,584
42,3,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0.680,3.980,25.101,46.914,3.070,8.093,8.669,4,0,41,5,0,584
48,5,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,0,0.680,4.060,25.101,46.865,2.868,9.758,13.313,7,0,48,5,0,585
38,5,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,33,0,0.680,4.090,25.117,46.856,2.506,9.608,11.031,12,0,49,3,0,585
45,7,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,33,0,0.680,4.290,25.101,46.809,2.285,15.224,25.921,6,0,41,9,0,585
41,7,4,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,33,0,0.680,4.340,25.101,46.772,2.648,10.796,35.211,8,0,34,8,0,584
34,5,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,34,0,0.680,4.290,25.101,46.723,2.044,6.150,7.112,9,0,34,3,0,585
39,4,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,52,0,0.680,4.240,25.117,46.737,1.577,7.127,56.177,3,0,42,8,0,585
36,8,4,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,38,0,0.680,4.240,25.101,46.690,2.141,11.269,59.852,13,0,39,6,0,585
40,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,32,0,0.670,4.160,25.131,46.691,1.777,4.756,5.568,9,0,28,11,0,585
40,2,6,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,34,0,0.680,4.180,25.131,46.453,2.706,12.663,16.238,7,0,52,9,0,585
41,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,37,60,0.680,4.130,25.117,46.275,1.346,7.404,41.402,9,0,40,7,0,585
53,4,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,36,0,0.680,4.050,25.144,46.204,2.395,11.563,18.618,7,0,49,14,0,584
50,6,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,38,0,0.680,4.050,25.117,46.128,2.664,13.001,20.655,11,0,49,11,0,585
40,4,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,34,0,0.680,4.060,25.117,46.177,2.074,12.086,17.976,5,0,40,5,0,585
34,4,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,37,0,0.680,4.070,25.117,46.250,1.971,9.402,13.996,5,0,34,8,0,585
34,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,0,0,0.680,4.030,25.131,46.275,2.035,9.718,16.115,4,0,40,9,0,584
48,2,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,35,0,0.680,4.010,25.131,46.300,2.032,10.494,87.043,10,0,56,7,0,584
49,8,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,34,0,0.680,4.040,25.131,46.275,3.319,8.425,9.474,8,0,38,2,0,585
49,3,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0.680,4.050,25.144,46.181,2.361,8.834,12.854,5,0,41,9,0,584
48,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0.680,4.050,25.131,46.026,2.328,8.363,11.822,6,0,39,9,0,585
31,7,3,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,44,0,0.680,3.990,25.117,45.916,2.230,8.674,58.573,7,0,37,6,0,585
52,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,37,0,0.680,3.900,25.131,45.884,1.657,3.667,4.397,6,0,49,2,0,585
40,2,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,44,0,0.680,3.940,25.144,45.861,1.817,6.329,32.165,11,0,49,2,0,584
49,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,36,0,0.680,3.980,25.144,45.776,2.555,7.912,9.068,6,0,40,9,0,585
40,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,32,0,0.680,3.990,25.158,45.789,1.766,5.520,6.460,6,1,43,7,0,584
35,5,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,42,0,0.680,4.030,25.131,45.762,2.442,6.456,7.389,4,0,23,5,0,584
43,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0,0.680,4.010,25.158,45.670,1.681,4.869,5.778,4,0,44,5,0,585
45,4,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,34,0,0.680,3.910,25.144,45.646,2.135,13.592,22.195,6,0,50,4,0,585
40,4,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,28,37,0,0.680,4.030,25.144,45.620,1.911,6.302,137.049,9,0,31,7,0,584
51,7,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37,0,0.680,4.110,25.144,45.611,2.761,8.632,10.779,5,0,39,3,0,584
36,5,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,40,0,0.680,4.120,25.144,45.634,2.036,7.749,9.429,6,0,41,10,0,585
44,5,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.110,25.144,45.597,1.914,7.265,10.647,7,0,38,6,0,584
40,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,32,0,0.680,4.130,25.174,45.591,1.987,5.943,6.865,7,0,39,3,0,584
53,6,2,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,33,43,0.680,4.220,25.144,45.527,2.576,10.461,20.882,6,0,46,7,0,585
28,4,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,34,0,0.680,4.190,25.158,45.551,2.797,9.202,10.816,2,0,29,9,0,585
51,4,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,37,0,0.680,4.250,25.158,45.588,2.881,12.618,17.342,6,0,42,7,0,585
47,5,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,38,0,0.680,4.200,25.158,45.611,2.745,12.019,18.837,7,0,40,9,0,584
46,7,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,38,0,0.680,3.930,25.174,45.602,3.096,8.937,10.123,8,0,39,4,0,584
51,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,37,0,0.680,3.880,25.174,45.542,2.961,7.322,8.304,4,0,42,5,0,585
44,4,5,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0.680,3.800,25.158,45.551,2.657,6.852,89.368,6,0,47,9,0,585
51,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,39,0,0.680,3.780,25.174,45.624,2.562,8.946,13.154,9,0,52,12,0,585
51,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,43,0,0.680,3.780,25.158,45.789,1.789,6.284,7.889,5,0,35,11,0,585
28,4,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,0,0.680,3.810,25.158,45.863,1.902,9.397,13.780,3,0,38,12,0,584
33,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,38,0,0.680,3.790,25.200,45.963,2.787,9.113,10.356,6,0,28,5,0,585
34,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,41,0,0.680,3.830,25.158,46.027,1.986,6.462,7.539,7,0,42,7,0,584
53,3,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,34,0,0.680,3.860,25.187,46.128,2.710,10.699,15.051,7,0,46,6,0,584
51,9,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,50,0.680,3.970,25.174,46.041,2.518,11.628,27.746,9,0,37,10,0,585
45,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,33,0,0.680,3.920,25.174,46.030,1.994,8.555,10.912,4,0,37,2,0,585
43,8,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,40,0,0.680,4.020,25.158,45.982,1.989,7.607,11.550,5,0,28,6,0,585
31,3,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,33,0,0.680,4.010,25.174,46.030,2.542,12.627,17.620,8,0,45,6,0,585
48,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.090,25.187,45.995,1.917,2.282,2.285,7,0,43,6,0,585
41,4,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,39,49,0.680,4.040,25.187,45.962,2.473,10.870,22.170,9,0,36,10,0,584
43,8,3,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0.680,4.190,25.187,45.985,2.395,9.746,36.600,8,0,34,5,0,584
52,5,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,0,0,0.680,4.310,25.187,45.939,2.439,6.875,9.929,4,0,42,6,0,585
45,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,37,0,0.680,4.370,25.200,45.879,1.901,7.362,11.001,13,0,56,7,0,584
34,3,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,45,0,0.680,4.340,25.200,45.783,1.924,11.939,19.167,8,0,54,8,0,585
49,5,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,36,0,0.680,4.330,25.200,45.747,2.113,10.245,15.133,9,0,42,10,0,585
38,5,4,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,35,0,0.680,4.200,25.200,45.747,2.237,11.420,18.301,5,0,37,5,0,584
32,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,42,0,0.680,4.150,25.187,45.734,1.349,7.283,11.595,8,0,32,12,0,585
48,4,5,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,31,34,0,0.680,4.140,25.214,45.715,2.299,8.529,119.343,9,0,34,5,0,584
53,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,32,40,0.680,4.160,25.187,45.747,2.048,8.070,18.347,10,0,42,6,0,584
43,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,37,0,0.680,4.230,25.214,45.725,1.433,4.397,5.258,6,0,49,7,0,584
35,4,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,38,0,0.680,4.220,25.200,45.747,2.703,12.559,17.317,7,0,42,5,0,585
33,9,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.340,25.214,45.797,1.577,9.217,17.760,9,0,29,5,0,584
43,4,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,33,0,0.680,4.410,25.200,45.747,1.666,10.459,19.490,11,0,40,6,0,585
56,7,5,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0.680,4.360,25.200,45.808,2.423,8.202,33.815,9,0,43,9,0,585
35,7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,44,0,0.680,4.380,25.200,45.808,1.746,4.981,5.826,4,0,41,7,0,584
40,5,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,34,0,0.680,4.440,25.214,45.797,1.971,8.361,12.489,5,0,30,6,0,585
43,8,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,45,0,0.660,4.600,25.200,45.771,1.976,5.433,49.294,8,0,32,5,0,584
35,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0,0,0.680,4.440,25.214,45.748,1.936,5.500,5.919,3,0,36,6,0,585
42,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.440,25.214,45.762,1.277,2.082,2.178,13,0,47,4,0,584
38,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,38,0,0.680,4.360,25.200,45.701,1.876,5.511,6.818,7,0,43,4,0,584
50,7,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,33,0,0.680,4.380,25.200,45.737,2.970,7.832,8.811,3,0,45,8,0,584
43,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,35,0,0.680,4.290,25.200,45.711,2.255,7.431,8.515,3,0,39,7,0,584
45,6,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,35,0,0.680,4.240,25.230,45.739,2.256,7.581,9.137,5,0,41,6,0,585
34,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.200,25.230,45.728,1.339,3.572,3.875,6,0,37,4,0,585
35,5,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,34,0,0.680,4.160,25.214,45.715,2.725,8.287,9.407,6,0,36,7,0,584
37,6,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,37,0,0.680,4.170,25.214,45.678,2.522,8.768,10.453,6,0,41,7,0,585
24,5,1,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,33,0,0.680,4.200,25.214,45.666,2.064,11.826,37.720,6,0,35,5,0,584
35,3,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,44,0,0.680,4.240,25.230,45.620,2.270,10.253,14.316,3,0,36,8,0,585
39,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,0,0.680,4.210,25.214,45.666,1.725,4.763,7.688,9,0,52,12,0,584
46,4,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,36,0,0.680,4.240,25.243,45.634,2.231,8.280,10.000,4,0,48,5,0,584
39,1,7,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,36,0,0.680,4.260,25.230,45.632,2.614,9.554,33.773,3,0,47,4,0,585
47,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,34,0,0.680,4.290,25.214,45.620,2.261,12.237,19.538,12,0,36,9,0,585
36,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,40,0,0.680,4.220,25.230,45.560,2.075,4.642,5.344,9,0,46,7,0,585
43,4,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,39,0,0.680,4.280,25.230,45.550,2.855,13.717,16.949,14,0,42,5,0,585
44,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,37,0,0.680,4.160,25.230,45.513,1.420,7.070,11.359,8,0,40,4,0,584
48,4,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,44,0,0.680,4.200,25.256,45.554,2.927,12.101,14.706,10,0,29,5,0,585
45,7,6,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,34,0,0.680,4.120,25.230,45.537,2.719,11.169,39.056,11,0,52,5,0,584
48,5,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,32,0,0.680,4.150,25.243,45.551,2.355,11.140,18.014,13,0,43,12,0,584
31,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0,51,0.680,3.990,25.230,45.504,1.784,5.173,14.977,7,0,45,3,0,584
42,4,5,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,42,39,0.680,3.880,25.230,45.478,2.877,15.921,55.804,4,0,37,3,0,584
34,7,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,36,0,0.680,3.920,25.256,45.483,1.906,8.544,59.415,4,0,29,9,0,585
39,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,34,0,0.680,3.910,25.243,45.458,1.834,5.213,6.147,6,0,36,5,0,584
36,3,6,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,40,40,0.680,3.940,25.256,45.469,3.006,14.050,26.031,6,0,33,4,0,584
29,7,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,38,0,0.680,3.970,25.243,45.458,1.744,6.154,7.683,4,0,37,7,0,584
34,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,39,0,0.680,4.010,25.256,45.469,1.558,6.078,7.604,4,0,29,6,0,585
44,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,40,40,0.680,3.950,25.256,45.492,1.881,11.411,50.155,7,0,35,5,0,585
31,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,0,0.680,3.980,25.256,45.518,1.795,4.505,4.839,5,0,46,4,0,585
28,3,4,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,37,40,0.680,4.050,25.286,45.582,2.046,10.433,21.773,5,0,46,6,0,584
39,5,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,35,0,0.680,4.070,25.270,45.579,2.545,19.441,29.895,8,0,37,10,0,584
46,6,7,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,39,0,0.680,4.110,25.270,45.602,2.615,8.082,159.690,5,0,40,7,0,584
43,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,33,0,0.680,4.160,25.270,45.579,2.014,8.702,15.255,11,0,45,2,0,584
29,5,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,35,0,0.680,4.130,25.286,45.556,2.105,9.925,14.477,5,0,49,5,0,584
37,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,0,0,0.680,4.090,25.270,45.518,1.308,4.680,7.780,5,0,33,5,0,585
37,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,39,45,0.680,4.140,25.270,45.565,1.567,9.637,22.898,10,0,44,9,0,584
31,2,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,36,34,0,0.680,4.050,25.256,45.588,2.006,12.531,39.474,6,0,37,8,0,584
41,9,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,35,0,0.680,4.010,25.270,45.637,2.497,10.514,15.202,6,0,34,4,0,584
35,4,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,39,45,0.680,4.010,25.299,45.701,1.363,6.995,65.461,5,0,30,7,0,584
38,3,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,34,0,0.680,4.060,25.256,45.707,2.106,9.999,14.629,5,0,43,5,0,584
30,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,40,0,0.680,3.990,25.312,45.728,1.414,7.366,11.838,9,0,44,10,0,584
47,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,0,0.680,4.060,25.286,45.757,1.769,4.280,5.074,9,0,42,7,0,584
43,3,7,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,43,0.680,4.070,25.286,45.771,2.655,9.257,66.491,8,0,38,4,0,584
32,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,35,0,0.680,4.230,25.299,45.725,2.108,8.738,10.946,10,0,41,9,0,584
29,7,0,5,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,32,0,0.680,4.420,25.299,45.689,1.988,13.564,43.339,5,0,39,5,0,585
50,6,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,32,0,0.680,4.430,25.312,45.702,2.476,8.334,31.527,7,0,46,9,0,584
45,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,34,0,0.680,4.350,25.299,45.618,1.901,5.361,6.223,10,0,46,2,0,584
